created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",t,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",r,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:32:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,129,22.0,anildhc,90,611,,,,
Sat Jun 19 03:32:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",c,0.0,0.0,en,0,,youfa1111,27,421,False,,,
Sat Jun 19 03:33:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,653,624.0,bumblebygfs,11,55,False,,,✿
Sat Jun 19 03:33:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,169,68.0,OssoffWarnockGA,2866,5003,,,,Blue America
Sat Jun 19 03:33:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",o,0.0,0.0,en,2174,163.0,loisdelia,91,522,,,,Toronto
Sat Jun 19 03:33:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,0,,Thenationth,502823,66,False,,,Bangkok Thailand
Sat Jun 19 03:34:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,171,69.0,RRozen1,368,705,,,,St. Louis
Sat Jun 19 03:34:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,657,628.0,Jimmyeon,460,853,False,,,Bakal ke merata tempat
Sat Jun 19 03:34:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,657,629.0,amrsrf,1191,1038,False,,,F
Sat Jun 19 03:34:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,1155,824.0,9tKMy3eg4ntUc4Z,2461,1336,,,,
Sat Jun 19 03:35:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d,0.0,0.0,en,658,631.0,sodeyyum,127,160,False,,,
Sat Jun 19 03:35:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,0,,bprophetable,3655,5002,,,,active locally globally
Sat Jun 19 03:35:05 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",u,0.0,0.0,en,434,138.0,Travelbug2497,202,851,,,,"Manitou Beach, Michigan"
Sat Jun 19 03:35:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,1679,1167.0,9tKMy3eg4ntUc4Z,2461,1336,,,,
Sat Jun 19 03:35:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",g,0.0,0.0,en,660,633.0,Meowwwissa,4366,991,False,,,Hell
Sat Jun 19 03:35:52 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",e,0.0,0.0,en,2180,164.0,RuralHomeCareBG,1409,2569,,,,"Bruce,Grey,Huron,Perth ON"
Sat Jun 19 03:36:01 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",n,0.0,0.0,en,2,1.0,COpediatricEM,858,485,,,,"Denver, CO"
Sat Jun 19 03:36:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",t,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:36:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",l,0.0,0.0,en,662,634.0,mrsgreychia,30,181,False,,,malacca
Sat Jun 19 03:36:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",y,0.0,0.0,en,177,70.0,hamoflamuncha,112,3361,,,,
Sat Jun 19 03:36:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,662,635.0,HaziqAimann,283,882,False,,,Kuala Lumpur Federal Territory
Sat Jun 19 03:36:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,1557,1307.0,9tKMy3eg4ntUc4Z,2461,1336,,,,
Sat Jun 19 03:36:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",r,0.0,0.0,en,663,637.0,nsqifn,378,185,False,,,
Sat Jun 19 03:36:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,256,97.0,patapie,171,63,,,,
Sat Jun 19 03:36:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,1559,1307.0,waynexfwang,1374,661,,,,"New York, USA"
Sat Jun 19 03:36:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,2534,2011.0,9tKMy3eg4ntUc4Z,2461,1336,,,,
Sat Jun 19 03:37:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",f,0.0,0.0,en,0,,TrnnhNguyt16,43,114,False,,,AIDS Healthcare Foundation VN
Sat Jun 19 03:37:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,265,110.0,FreitagDesign,1083,1723,,,,England & Germany
Sat Jun 19 03:37:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,665,638.0,melursam,568,767,False,,,Franklin
Sat Jun 19 03:37:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,dennis_magaya,1784,4082,False,,,Africa is Covered
Sat Jun 19 03:37:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,666,639.0,dxnishxziz,683,339,False,,,
Sat Jun 19 03:37:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,0,,melursam,568,767,,,,Franklin
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",c,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",h,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",n,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",o,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",l,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",o,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:37:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",g,0.0,0.0,en,2195,165.0,2daffylou,1172,2638,,,,"Ottawa, Canada"
Sat Jun 19 03:37:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",y,0.0,0.0,en,0,,BluehatmanToo,138,359,False,,,The Current Thought
Sat Jun 19 03:38:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>", ,0.0,0.0,en,0,,WIONews,344221,96,False,,,India
Sat Jun 19 03:38:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,667,640.0,jimmyp1e,366,372,False,,,
Sat Jun 19 03:38:10 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",o,0.0,0.0,en,668,641.0,emaneous,3216,1408,False,,,"Selangor, Malaysia"
Sat Jun 19 03:38:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,Dapoq_pdot,32422,47,,,,
Sat Jun 19 03:38:26 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",e,0.0,0.0,en,2,5.0,emaneous,3216,1408,False,,,"Selangor, Malaysia"
Sat Jun 19 03:38:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,13,7.0,knightoflech84,6,18,,,,
Sat Jun 19 03:38:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,23,6.0,anterkha,173,1532,,,,BROOKLYN NY
Sat Jun 19 03:38:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b,0.0,0.0,en,669,643.0,pinqyfatin,418,398,False,,,
Sat Jun 19 03:39:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",l,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:39:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",e,0.0,0.0,en,67,16.0,TerryYip12,103,110,,,,Hong Kong
Sat Jun 19 03:39:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,669,644.0,zeenizm,763,331,False,,,coney island
Sat Jun 19 03:39:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",p,0.0,0.0,en,15,5.0,Mia86599796,0,1,,,,
Sat Jun 19 03:39:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,669,645.0,immanmuhd00,43,126,False,,,
Sat Jun 19 03:39:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",o,0.0,0.0,en,2205,166.0,saxby,1853,2799,,,,"Toronto, Ontario"
Sat Jun 19 03:40:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",d,0.0,0.0,en,0,,TrnnhNguyt16,43,114,False,,,AIDS Healthcare Foundation VN
Sat Jun 19 03:40:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",u,0.0,0.0,en,142,23.0,matavaishno_inc,800,1459,,,,कांग्रेस मेरी जान✊✊ 
Sat Jun 19 03:40:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",c,0.0,0.0,en,670,646.0,dausdollah_18,343,97,False,,,Malaysia
Sat Jun 19 03:40:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,0,,DanialWSmith,17,273,,,,"Tulsa, Oklahoma"
Sat Jun 19 03:40:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,671,647.0,em_nbilla,1140,523,False,,,"Kampong Gajah, Perak"
Sat Jun 19 03:40:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",o,0.0,0.0,en,191,154.0,BartVDPlaetse,722,684,,,,Global Citizen
Sat Jun 19 03:40:24 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",n,0.0,0.0,en,0,,bsindia,2109947,378,False,,,India
Sat Jun 19 03:40:29 +0000 2021,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>", ,0.0,0.0,en,0,1.0,CoronaUpdateBot,1267,2,,,,
Sat Jun 19 03:40:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,1,2.0,rfnzwa,495,625,,,,Malaysia
Sat Jun 19 03:40:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,671,648.0,amdsyafiq,158,103,False,,,"Johor Bahru, Johor"
Sat Jun 19 03:40:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,2211,167.0,JoanVinallCox,2708,2323,,,,"Oakville, near Toronto"
Sat Jun 19 03:40:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A,0.0,0.0,en,671,649.0,tenoq,5467,2540,True,,,Just ahead of the curve
Sat Jun 19 03:40:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",f,0.0,0.0,en,2,1.0,cherylwoo_9079,27,157,,,,Beijing
Sat Jun 19 03:40:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",r,0.0,0.0,en,2213,168.0,Darshini70,36,230,,,,
Sat Jun 19 03:40:56 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",i,0.0,0.0,en,671,650.0,fitrialrahim,95,138,False,,,Penang
Sat Jun 19 03:41:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",c,0.0,0.0,en,0,,erikayazmeen,3686,1269,,,,
Sat Jun 19 03:41:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,0,,icebearcopy,253,379,,,,
Sat Jun 19 03:41:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",.,0.0,0.0,en,0,,fredmcclimans,6154,6614,,,,Virginia/DC
Sat Jun 19 03:41:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[,0.0,0.0,en,671,651.0,itssoalyaa,738,273,False,,,
Sat Jun 19 03:41:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",M,0.0,0.0,en,179,71.0,Jimbechipn,441,1246,,,,"San Antonio, TX"
Sat Jun 19 03:41:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",B,0.0,0.0,en,992,288.0,BuffaloSheepish,314,669,,,,
Sat Jun 19 03:41:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",],0.0,0.0,en,3,1.0,mamadsultan,381,1141,,,,"Quatre Bornes,Mauritius"
Sat Jun 19 03:41:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,catew_mwangi,378,1295,,,,"Nairobi, Kenya"
Sat Jun 19 03:42:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",☀,0.0,0.0,en,603,395.0,LesleyGale2,423,531,,,,
Sat Jun 19 03:42:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",️,0.0,0.0,en,18,4.0,animuathiei,2393,259,,,,
Sat Jun 19 03:42:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,32,12.0,TaiwanCulture,743,645,,,,
Sat Jun 19 03:42:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",W,0.0,0.0,en,1040,332.0,NurseTexas,2796,4979,,,,"Houston, TX ‘Burbs"
Sat Jun 19 03:42:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I,0.0,0.0,en,0,,Zaindamai,2367,3019,False,,,"Jakarta Capital Region, Indonesia"
Sat Jun 19 03:42:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",N,0.0,0.0,en,118,57.0,smid00,383,252,,,,
Sat Jun 19 03:42:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N,0.0,0.0,en,198,134.0,NurseTexas,2796,4979,,,,"Houston, TX ‘Burbs"
Sat Jun 19 03:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",I,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",P,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:42:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",E,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Sat Jun 19 03:42:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",G,0.0,0.0,en,672,654.0,nirmj,258,113,False,,,Malaysia
Sat Jun 19 03:42:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,1041,333.0,BarryCKing1,218,250,,,,
Sat Jun 19 03:42:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",☀,0.0,0.0,en,26,7.0,moha_ruz,105,322,,,,
Sat Jun 19 03:43:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",️,0.0,0.0,en,1,1.0,Zaindamai,2367,3019,,,,"Jakarta Capital Region, Indonesia"
Sat Jun 19 03:43:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,27,8.0,Loui721,352,1474,,,,"Florida, USA"
Sat Jun 19 03:43:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","
",0.0,0.0,en,673,655.0,danielsahmad,491,306,False,,,SAC
Sat Jun 19 03:43:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A,0.0,0.0,en,674,656.0,Saad_3210_,12,31,False,,,Saudi Arabia بلاد الحرمين
Sat Jun 19 03:43:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",v,0.0,0.0,en,675,657.0,eknhmd,1643,401,False,,,14200
Sat Jun 19 03:43:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,676,658.0,malon90,105,208,False,,,"Kampung Sanglang, Kedah"
Sat Jun 19 03:43:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,28,9.0,Saad_3210_,12,31,,,,Saudi Arabia بلاد الحرمين
Sat Jun 19 03:43:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l,0.0,0.0,en,0,,SumiSukanya,2255,1074,True,,,"New Delhi, India"
Sat Jun 19 03:44:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,124,109.0,Tafeemsiddiqui,204,683,,,,New Delhi
Sat Jun 19 03:44:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b,0.0,0.0,en,676,660.0,AshrafAzhan23,49,96,False,,,Malaysia
Sat Jun 19 03:44:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l,0.0,0.0,en,150,24.0,JustinYuvarajJ,172,83,,,,"Tamil Nadu, India"
Sat Jun 19 03:44:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",e,0.0,0.0,en,0,,HaveWeAllGoneM1,15745,13450,,,,
Sat Jun 19 03:44:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,4,1.0,sunnydays0272,240,343,,,,USA
Sat Jun 19 03:45:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",m,0.0,0.0,en,0,,PeoplesDailyapp,2005,111,False,,,"北京, 中华人民共和国"
Sat Jun 19 03:45:13 +0000 2021,"<a href=""https://www.example.com"" rel=""nofollow"">Gambia Boot</a>",R,0.0,0.0,en,18,5.0,Gambia_bot,1570,0,,,,
Sat Jun 19 03:45:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",N,0.0,0.0,en,0,,CPMC_Aust,605,101,,,,"Canberra, Australia"
Sat Jun 19 03:45:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A,0.0,0.0,en,676,662.0,prettyxad,5,67,False,,,
Sat Jun 19 03:45:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,0,,youfa1111,27,421,False,,,
Sat Jun 19 03:45:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",v,0.0,0.0,en,0,1.0,PintoDeepakTNIE,881,1100,,,,"Hyderabad, India"
Sat Jun 19 03:45:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,678,663.0,zuhair_zahir,91,75,False,,,
Sat Jun 19 03:45:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",c,0.0,0.0,en,678,664.0,_khairunsofea_,254,295,False,,,
Sat Jun 19 03:45:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",c,0.0,0.0,en,6,2.0,AbdulMirBashir1,8,50,,,,
Sat Jun 19 03:45:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,0,1.0,ribrib010,1251,947,,,,日本
Sat Jun 19 03:46:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,920,635.0,PureLotusHeart1,1658,490,,,,Canada
Sat Jun 19 03:46:12 +0000 2021,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>",e,0.0,0.0,en,124,110.0,Corona_SSYT,1848,1,,,,
Sat Jun 19 03:46:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",s,0.0,0.0,en,309,168.0,Clauslisa1,164,1807,,,,
Sat Jun 19 03:46:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",!,0.0,0.0,en,1,1.0,dwdavidson841,710,809,,,,"Ontario, Canada"
Sat Jun 19 03:46:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","
",0.0,0.0,en,2231,169.0,rdude24,22,226,,,,Ontario
Sat Jun 19 03:46:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📍,0.0,0.0,en,186,72.0,SophieZnS,588,2435,,,,Flyover Country 
Sat Jun 19 03:46:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>", ,0.0,0.0,en,0,,PuneUpdater,89,0,,,,
Sat Jun 19 03:46:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",S,0.0,0.0,en,0,,DamianS45345622,1,20,False,,,
